id,title,designer,notes,description,url,img_url,img_id
36025,Angel Cat Sugar Cocktail La Rive for women,la rive perfumes and colognes,"['Pineapple', 'Blackcurrant Syrup', 'Tangelo', 'Exotic Fruits', 'Jasmine', 'Peony', 'Plum', 'Ambergris', 'Vanilla', 'Musk']","Angel Cat Sugar Cocktail by La Rive is a Floral Fruity fragrance for women. Angel Cat Sugar Cocktail was launched in 2018. Top notes are Pineapple, Blackcurrant Syrup, Tangelo and Exotic Fruits; middle notes are Jasmine, Peony and Plum; base notes are Ambergris, Vanilla and Musk.",https://www.fragrantica.com/perfume/La-Rive/Angel-Cat-Sugar-Cocktail-58591.html,https://fimgs.net/mdimg/perfume/375x500.58591.jpg,58591
51061,Cubic Al Haramain Perfumes for women and men,al haramain perfumes perfumes and colognes,"['Dried Fruits', 'Iris', 'Black Currant', 'Amber', 'Jasmine', 'Orange', 'Labdanum', 'Bergamot', 'Musk', 'Woody Notes']",Cubic by Al Haramain Perfumes is a fragrance for women and men.,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Cubic-40180.html,https://fimgs.net/mdimg/perfume/375x500.40180.jpg,40180
25457,Blu Agar Aura for women and men,agar aura perfumes and colognes,"['Thailand Oud', 'Agarwood (Oud)', 'Absinthe', 'Papyrus', 'Oakmoss', 'Vetiver', 'White Rose']",Blu by Agar Aura is a fragrance for women and men. Blu was launched in 2021. The nose behind this fragrance is Taha Syed.,https://www.fragrantica.com/perfume/Agar-Aura/Blu-69495.html,https://fimgs.net/mdimg/perfume/375x500.69495.jpg,69495
29719,Legal Salle Privée for men,salle privée perfumes and colognes,"['Absinthe', 'Grapefruit', 'Pink Pepper', 'Rosemary', 'Cinnamon', 'Sandalwood', 'Vetiver', 'Cedar']","Legal by Salle Privée is a Woody Spicy fragrance for men.  Legal was launched in 2021. Top notes are Absinthe, Grapefruit and Pink Pepper; middle notes are Rosemary and Cinnamon; base notes are Sandalwood, Vetiver and Cedar.",https://www.fragrantica.com/perfume/Salle-Privee/Legal-71464.html,https://fimgs.net/mdimg/perfume/375x500.71464.jpg,71464
12082,The Aeronauts House Of Sillage for women and men,house of sillage perfumes and colognes,"['Lavender', 'Quince', 'Lemon', 'Melon', 'Spruce', 'Geranium', 'Melon', 'Ambrette (Musk Mallow)', 'Guaiac Wood', 'Haitian Vetiver', 'Spanish Labdanum', 'Patchouli']","The Aeronauts by House Of Sillage is a fragrance for women and men. The Aeronauts was launched in 2020. Top notes are Lavender, Quince, Lemon and Melon; middle notes are Spruce, Geranium, Melon and Ambrette (Musk Mallow); base notes are Guaiac Wood, Haitian Vetiver, Spanish Labdanum and Patchouli.",https://www.fragrantica.com/perfume/House-Of-Sillage/The-Aeronauts-60041.html,https://fimgs.net/mdimg/perfume/375x500.60041.jpg,60041
42211,Nude Bouquet Zara for women,zara perfumes and colognes,"['Lotus', 'Bergamot', 'Honeysuckle', 'Heliotrope', 'Sandalwood', 'Vanilla', 'Tonka Bean']","Nude Bouquet by Zara is a Floral fragrance for women. Nude Bouquet was launched in 2016. Top notes are Lotus and Bergamot; middle notes are Honeysuckle and Heliotrope; base notes are Sandalwood, Vanilla and Tonka Bean.",https://www.fragrantica.com/perfume/Zara/Nude-Bouquet-38024.html,https://fimgs.net/mdimg/perfume/375x500.38024.jpg,38024
8230,Inibur Gothica for women and men,gothica perfumes and colognes,"['Black Currant', 'Bergamot', 'Pink Pepper', 'cannabis', 'Rose', 'Patchouli', 'Jasmine', 'Rhubarb', 'Ozonic notes', 'Incense', 'Musk', 'Civet', 'Animal notes']","Inibur by Gothica is a fragrance for women and men. This is a new fragrance. Inibur was launched in 2022. The nose behind this fragrance is Flavius Calaj. Top notes are Black Currant, Bergamot and Pink Pepper; middle notes are cannabis, Rose, Patchouli, Jasmine and Rhubarb; base notes are Ozonic notes, Incense, Musk, Civet and Animal notes.",https://www.fragrantica.com/perfume/Gothica/Inibur-73313.html,https://fimgs.net/mdimg/perfume/375x500.73313.jpg,73313
1700,Orionis Tiziana Terenzi for women and men,tiziana terenzi perfumes and colognes,"['Incense', 'Saffron', 'Ambergris', 'Amber', 'Patchouli', 'Tolu Balsam', 'Benzoin', 'Vanilla', 'Musk']","Orionis by Tiziana Terenzi is a Amber fragrance for women and men. Orionis was launched in 2019. The nose behind this fragrance is Paolo Terenzi. Top notes are Incense and Saffron; middle notes are Ambergris, Amber and Patchouli; base notes are Tolu Balsam, Benzoin, Vanilla and Musk.",https://www.fragrantica.com/perfume/Tiziana-Terenzi/Orionis-55009.html,https://fimgs.net/mdimg/perfume/375x500.55009.jpg,55009
47815,Peacock Throne Thameen for women and men,thameen perfumes and colognes,"['Orris', 'Indian Jasmine', 'Pink Pepper', 'Taif Rose', 'Patchouli', 'Vanilla', 'Vetiver']","Peacock Throne by Thameen is a fragrance for women and men. Peacock Throne was launched in 2018. Top notes are Orris, Indian Jasmine and Pink Pepper; middle note is Taif Rose; base notes are Patchouli, Vanilla and Vetiver.",https://www.fragrantica.com/perfume/Thameen/Peacock-Throne-49691.html,https://fimgs.net/mdimg/perfume/375x500.49691.jpg,49691
76548,Sintra Memo Paris for women and men,memo paris perfumes and colognes,"['Neroli', 'Petitgrain', 'Red Fruits', 'Bergamot', 'Milk', 'Orange Blossom', 'Resins', 'Cinnamon', 'Jasmine', 'Rose', 'Marshamallow', 'Madagascar Vanilla', 'Caramel', 'Musk', 'Cedar']","Sintra by Memo Paris is a Amber Floral fragrance for women and men. Sintra was launched in 2020. The nose behind this fragrance is Philippe Paparella-Paris. Top notes are Neroli, Petitgrain, Red Fruits and Bergamot; middle notes are Milk, Orange Blossom, Resins, Cinnamon, Jasmine and Rose; base notes are Marshamallow, Madagascar Vanilla, Caramel, Musk and Cedar.",https://www.fragrantica.com/perfume/Memo-Paris/Sintra-62837.html,https://fimgs.net/mdimg/perfume/375x500.62837.jpg,62837
75804,Iris Bloom Habibi NY for women,habibi ny perfumes and colognes,"['Agarwood (Oud)', 'Mandarin Orange', 'Black Currant', 'elemi', 'Orange Blossom', 'Iris', 'Jasmine', 'Gurjan balsam', 'Patchouli', 'Sandalwood', 'Saffron']","Iris Bloom by Habibi NY is a Floral fragrance for women. Iris Bloom was launched in 2021. The nose behind this fragrance is Guillaume Flavigny. Top notes are Agarwood (Oud), Mandarin Orange, Black Currant and elemi; middle notes are Orange Blossom, Iris, Jasmine and Gurjan balsam; base notes are Patchouli, Sandalwood and Saffron.",https://www.fragrantica.com/perfume/Habibi-NY/Iris-Bloom-68798.html,https://fimgs.net/mdimg/perfume/375x500.68798.jpg,68798
24071,Oriento Jeroboam for women and men,jeroboam perfumes and colognes,"['Saffron', 'Styrax', 'Lemon', 'Rose', 'Apple', 'Ylang-Ylang', 'Patchouli', 'Sandalwood', 'White Musk']","Oriento by Jeroboam is a Amber fragrance for women and men. Oriento was launched in 2015. The nose behind this fragrance is Vanina Muracciole. Top notes are Saffron, Styrax and Lemon; middle notes are Rose, Apple and Ylang-Ylang; base notes are Patchouli, Sandalwood and White Musk.",https://www.fragrantica.com/perfume/Jeroboam/Oriento-32420.html,https://fimgs.net/mdimg/perfume/375x500.32420.jpg,32420
33581,Ninfa das Águas Encanto L’Occitane Au Brésil for women,l’occitane au brésil perfumes and colognes,"['Watery Notes', 'Pepper', 'Mandarin Orange', 'Jasmine', 'Gardenia', 'Violet Leaves', 'Musk']","Ninfa das Águas Encanto by L’Occitane Au Brésil is a Floral Aquatic fragrance for women. Ninfa das Águas Encanto was launched in 2021. The nose behind this fragrance is Leandro Petit. Top notes are Watery Notes, Pepper and Mandarin Orange; middle notes are Jasmine, Gardenia and Violet Leaves; base note is Musk.",https://www.fragrantica.com/perfume/L-Occitane-Au-Bresil/Ninfa-das-Aguas-Encanto-66820.html,https://fimgs.net/mdimg/perfume/375x500.66820.jpg,66820
61835,Cherry Delight Be Layered for women and men,be layered perfumes and colognes,"['Bitter Almond', 'Cherry', 'Cherry Syrup', 'Exotic Spices', 'Precious Woods', 'Fruits', 'Flowers']",Cherry Delight by Be Layered is a Aromatic Fruity fragrance for women and men. Cherry Delight was launched in 2020.,https://www.fragrantica.com/perfume/Be-Layered/Cherry-Delight-76038.html,https://fimgs.net/mdimg/perfume/375x500.76038.jpg,76038
28473,Pear & Vanilla Nuancielo for women,nuancielo perfumes and colognes,"['Pear', 'Vetiver', 'Vanilla']",Pear & Vanilla by Nuancielo is a Amber Vanilla fragrance for women. Pear & Vanilla was launched in 2020. Top note is Pear; middle note is Vetiver; base note is Vanilla.,https://www.fragrantica.com/perfume/Nuancielo/Pear-Vanilla-62736.html,https://fimgs.net/mdimg/perfume/375x500.62736.jpg,62736
69844,Sailor Gold Aurora Scents for women,aurora scents perfumes and colognes,"['Mandarin Orange', 'Black Currant', 'Orange Blossom', 'Neroli', 'Patchouli', 'Rose', 'Vanilla', 'White Musk']","Sailor Gold by Aurora Scents is a Floral fragrance for women. Sailor Gold was launched in 2020. Sailor Gold was created by Lorenzo De Mosici and M.H Gerashi. Top notes are Mandarin Orange, Black Currant and Orange Blossom; middle notes are Neroli, Patchouli and Rose; base notes are Vanilla and White Musk.",https://www.fragrantica.com/perfume/Aurora-Scents/Sailor-Gold-61914.html,https://fimgs.net/mdimg/perfume/375x500.61914.jpg,61914
51799,Zulfiqar Abu Haashir Perfumes for women and men,abu haashir perfumes perfumes and colognes,"['Rose', 'Natural Musk', 'Civet', 'Sandalwood', 'Resins', 'Cambodian Oud']",Zulfiqar by Abu Haashir Perfumes is a fragrance for women and men. Zulfiqar was launched in 2019.,https://www.fragrantica.com/perfume/Abu-Haashir-Perfumes/Zulfiqar-75341.html,https://fimgs.net/mdimg/perfume/375x500.75341.jpg,75341
61904,Axis Mundi DSH Perfumes for women and men,dsh perfumes perfumes and colognes,"['Amber', 'White Sandalwood', 'Himalayan Cedar', 'Amyris', 'Myrrh', 'Woody Notes', 'Incense', 'Labdanum', 'Rose de Mai', 'Champaca', 'Siam Benzoin', 'elemi', 'Olibanum', 'Civet', 'Orris', 'Agarwood (Oud)']",Axis Mundi by DSH Perfumes is a Amber fragrance for women and men. Axis Mundi was launched in 2016. The nose behind this fragrance is Dawn Spencer Hurwitz.,https://www.fragrantica.com/perfume/DSH-Perfumes/Axis-Mundi-41349.html,https://fimgs.net/mdimg/perfume/375x500.41349.jpg,41349
32342,Erascibilis PrismaNero for women and men,prismanero perfumes and colognes,"['Lemon', 'Quince', 'Orange', 'Plum', 'Myrrh', 'Sandalwood', 'Musk']","Erascibilis by PrismaNero is a fragrance for women and men. This is a new fragrance. Erascibilis was launched in 2022. Top notes are Lemon, Quince and Orange; middle note is Plum; base notes are Myrrh, Sandalwood and Musk.",https://www.fragrantica.com/perfume/PrismaNero/Erascibilis-79672.html,https://fimgs.net/mdimg/perfume/375x500.79672.jpg,79672
51428,La Vie Rêvée Nino Amaddeo for women,nino amaddeo perfumes and colognes,"['Neroli', 'Mandarin Orange', 'Bergamot', 'Orange Blossom', 'Marshmallow', 'Vanilla', 'Powdery Notes', 'Sugar', 'Musk']","La Vie Rêvée by Nino Amaddeo is a Floral Fruity Gourmand fragrance for women. La Vie Rêvée was launched in 2019. The nose behind this fragrance is Nino Amaddeo. Top notes are Neroli, Mandarin Orange and Bergamot; middle notes are Orange Blossom and Marshmallow; base notes are Vanilla, Powdery Notes, Sugar and Musk.",https://www.fragrantica.com/perfume/Nino-Amaddeo/La-Vie-Revee-57847.html,https://fimgs.net/mdimg/perfume/375x500.57847.jpg,57847
59044,Scorpio Rising Eris Parfums for women and men,eris parfums perfumes and colognes,"['Pink Pepper', 'Black Pepper', 'Clove', 'Cinnamon', 'Immortelle', 'Incense', 'Cedar', 'Cardamom', 'Cypriol Oil or Nagarmotha', 'Guaiac Wood', 'Sandalwood', 'Saffron', 'Leather', 'Vetiver', 'Ambroxan', 'Cashmeran']","Scorpio Rising by Eris Parfums is a Amber fragrance for women and men. This is a new fragrance. Scorpio Rising was launched in 2022. The nose behind this fragrance is Antoine Lie. Top notes are Pink Pepper, Black Pepper, Clove and Cinnamon; middle notes are Immortelle, Incense, Cedar, Cardamom, Cypriol Oil or Nagarmotha, Guaiac Wood, Sandalwood and Saffron; base notes are Leather, Vetiver, Ambroxan and Cashmeran.",https://www.fragrantica.com/perfume/Eris-Parfums/Scorpio-Rising-72014.html,https://fimgs.net/mdimg/perfume/375x500.72014.jpg,72014
20749,Agua De Colonia No.3 Arabian Wood Claus Porto for women and men,claus porto perfumes and colognes,"['Violet', 'Grapes', 'Red Currant']",Agua De Colonia No.3 Arabian Wood by Claus Porto is a Amber fragrance for women and men.,https://www.fragrantica.com/perfume/Claus-Porto/Agua-De-Colonia-No-3-Arabian-Wood-36976.html,https://fimgs.net/mdimg/perfume/375x500.36976.jpg,36976
29006,#Boutique Magma for women,magma perfumes and colognes,"['Leather', 'Soil Tincture', 'Patchouli', 'Oakmoss', 'Iris', 'Pink Pepper', 'Narcissus', 'Vanilla', 'Benzoin', 'Musk', 'Violet', 'Plum', 'Tangerine', 'Jasmine', 'Sandalwood', 'Bergamot', 'Lily-of-the-Valley']",#Boutique by Magma is a fragrance for women. #Boutique was launched in 2017. The nose behind this fragrance is Yana Andreeva.,https://www.fragrantica.com/perfume/Magma/Boutique-49075.html,https://fimgs.net/mdimg/perfume/375x500.49075.jpg,49075
39764,Onekh Bvlgari for men,bvlgari perfumes and colognes,"['Leather', 'Spices', 'Labdanum']",Onekh by Bvlgari is a Leather fragrance for men. Onekh was launched in 2016. The nose behind this fragrance is Jacques Cavallier.,https://www.fragrantica.com/perfume/Bvlgari/Onekh-41220.html,https://fimgs.net/mdimg/perfume/375x500.41220.jpg,41220
4385,Oriental Medina Ausmane Paris for women and men,ausmane paris perfumes and colognes,"['Saffron', 'Bulgarian Rose', 'Jasmine', 'Patchouli', 'Oakmoss', 'Agarwood (Oud)']","Oriental Medina by Ausmane Paris is a fragrance for women and men. Oriental Medina was launched in 2018. Top note is Saffron; middle notes are Bulgarian Rose and Jasmine; base notes are Patchouli, Oakmoss and Agarwood (Oud).",https://www.fragrantica.com/perfume/Ausmane-Paris/Oriental-Medina-77185.html,https://fimgs.net/mdimg/perfume/375x500.77185.jpg,77185
17004,Atlantic Ambergris II Areej Le Doré for women and men,areej le doré perfumes and colognes,"['Siberian Pine', 'Bergamot', 'Cardamom', 'Ambergris', 'Clove', 'Champaca', 'Nutmeg', 'Tonka Bean', 'Ylang-Ylang', 'Jasmine Sambac', 'Oakmoss', 'Myrrh', 'Cypriol Oil or Nagarmotha', 'Orris Root', 'Violet Leaf', 'Labdanum']","Atlantic Ambergris II by Areej Le Doré is a Woody Aquatic fragrance for women and men. Atlantic Ambergris II was launched in 2021. The nose behind this fragrance is Russian Adam. Top notes are Siberian Pine, Bergamot and Cardamom; middle notes are Ambergris, Clove, Champaca, Nutmeg, Tonka Bean, Ylang-Ylang and Jasmine Sambac; base notes are Oakmoss, Myrrh, Cypriol Oil or Nagarmotha, Orris Root, Violet Leaf and Labdanum.",https://www.fragrantica.com/perfume/Areej-Le-Dore/Atlantic-Ambergris-II-71320.html,https://fimgs.net/mdimg/perfume/375x500.71320.jpg,71320
34921,Sea Water Amira Parfums for women and men,amira parfums perfumes and colognes,"['Water Notes', 'Ozonic notes', 'Green Notes']",Sea Water by Amira Parfums is a Aromatic Aquatic fragrance for women and men. This is a new fragrance. Sea Water was launched in 2022. Top note is Water Notes; middle note is Ozonic notes; base note is Green Notes.,https://www.fragrantica.com/perfume/Amira-Parfums/Sea-Water-73777.html,https://fimgs.net/mdimg/perfume/375x500.73777.jpg,73777
56141,Atelier Medina Ines de la Fressange for women,ines de la fressange perfumes and colognes,"['Clove Leaf', 'Freesia', 'Sandalwood', 'Benzoin', 'Cedar']","Atelier Medina by Ines de la Fressange is a fragrance for women. Atelier Medina was launched in 2019. Top note is Clove Leaf; middle note is Freesia; base notes are Sandalwood, Benzoin and Cedar.",https://www.fragrantica.com/perfume/Ines-de-la-Fressange/Atelier-Medina-74321.html,https://fimgs.net/mdimg/perfume/375x500.74321.jpg,74321
46680,Arabica Emirates Pride Perfumes for women and men,emirates pride perfumes perfumes and colognes,"['Roasted Coffee Beans', 'Mandarin Orange', 'Guaiac Wood', 'Patchouli', 'Agarwood (Oud)']",Arabica by Emirates Pride Perfumes is a Woody Aromatic fragrance for women and men. Arabica was launched in 2018. The nose behind this fragrance is Dominique Ropion. Top notes are Roasted Coffee Beans and Mandarin Orange; middle note is Guaiac Wood; base notes are Patchouli and Agarwood (Oud).,https://www.fragrantica.com/perfume/Emirates-Pride-Perfumes/Arabica-61698.html,https://fimgs.net/mdimg/perfume/375x500.61698.jpg,61698
26581,No. 2 Aromatologic for women and men,aromatologic perfumes and colognes,"['Patchouli', 'Cherry Blossom', 'Rose', 'Peach', 'Sandalwood', 'Musk']",No. 2 by Aromatologic is a Floral Woody Musk fragrance for women and men. No. 2 was launched in 2015.,https://www.fragrantica.com/perfume/Aromatologic/No-2-40637.html,https://fimgs.net/mdimg/perfume/375x500.40637.jpg,40637
21681,Summer Bliss For Her Mexx for women,mexx perfumes and colognes,"['Nashi Pear', 'Red Currant', 'Bergamot', 'Mint', 'Orange Blossom', 'Jasmine Sambac', 'Honeysuckle', 'Vanilla', 'Benzoin', 'Sandalwood', 'White Musk']","Summer Bliss For Her by Mexx is a fragrance for women. This is a new fragrance. Summer Bliss For Her was launched in 2023. Top notes are Nashi Pear, Red Currant, Bergamot and Mint; middle notes are Orange Blossom, Jasmine Sambac and Honeysuckle; base notes are Vanilla, Benzoin, Sandalwood and White Musk.",https://www.fragrantica.com/perfume/Mexx/Summer-Bliss-For-Her-81497.html,https://fimgs.net/mdimg/perfume/375x500.81497.jpg,81497
62215,L'essenziere intenso 01 Velvet Oud NIYO&CO for women,niyo&co perfumes and colognes,"['Lemon', 'Bergamot', 'Agarwood (Oud)', 'Vetiver', 'Sandalwood', 'Cashmere Wood', 'Amber']",L'essenziere intenso 01 Velvet Oud by NIYO&CO is a Amber Woody fragrance for women.,https://www.fragrantica.com/perfume/NIYO-CO/L-essenziere-intenso-01-Velvet-Oud-45759.html,https://fimgs.net/mdimg/perfume/375x500.45759.jpg,45759
23199,Alhambra Mekkanische Rose for women,mekkanische rose perfumes and colognes,"['Amber', 'Neroli', 'Ylang-Ylang']",Alhambra by Mekkanische Rose is a Amber Floral fragrance for women.,https://www.fragrantica.com/perfume/Mekkanische-Rose/Alhambra-48249.html,https://fimgs.net/mdimg/perfume/375x500.48249.jpg,48249
1563,Faux Semblant Givenchy for women and men,givenchy perfumes and colognes,"['Olibanum', 'Angelica', 'Orange Blossom', 'Honey', 'Spanish Labdanum', 'Patchouli', 'Amber', 'Agarwood (Oud)', 'White Sandalwood']","Faux Semblant by Givenchy is a Amber Woody fragrance for women and men. This is a new fragrance. Faux Semblant was launched in 2023. Top notes are Olibanum and Angelica; middle notes are Orange Blossom, Honey, Spanish Labdanum, Patchouli and Amber; base notes are Agarwood (Oud) and White Sandalwood.",https://www.fragrantica.com/perfume/Givenchy/Faux-Semblant-79157.html,https://fimgs.net/mdimg/perfume/375x500.79157.jpg,79157
30198,Bom Bom Natura for women,natura perfumes and colognes,"['Fruits', 'Red Apple', 'Bubble Gum', 'Sweet Notes']",Bom Bom by Natura is a Floral Fruity Gourmand fragrance for women. Bom Bom was launched in 2015. The nose behind this fragrance is Verônica Kato. Top note is Fruits; middle note is Red Apple; base notes are Bubble Gum and Sweet Notes.,https://www.fragrantica.com/perfume/Natura/Bom-Bom-61412.html,https://fimgs.net/mdimg/perfume/375x500.61412.jpg,61412
14834,TRULYgracious Kate Spade for women,kate spade perfumes and colognes,"['Bamboo', 'Green Notes', 'Musk']",TRULYgracious by Kate Spade is a Aromatic Green fragrance for women. TRULYgracious was launched in 2017. Top note is Bamboo; middle note is Green Notes; base note is Musk.,https://www.fragrantica.com/perfume/Kate-Spade/TRULYgracious-47553.html,https://fimgs.net/mdimg/perfume/375x500.47553.jpg,47553
23689,Cuir de Orientica Orientica for men,orientica perfumes and colognes,"['Pepper', 'Mandarin Orange', 'Violet', 'Styrax', 'Iris', 'Leather', 'Cedar', 'Musk']","Cuir de Orientica by Orientica is a Leather fragrance for men. This is a new fragrance. Cuir de Orientica was launched in 2022. Top notes are Pepper and Mandarin Orange; middle notes are Violet, Styrax and Iris; base notes are Leather, Cedar and Musk.",https://www.fragrantica.com/perfume/Orientica/Cuir-de-Orientica-78010.html,https://fimgs.net/mdimg/perfume/375x500.78010.jpg,78010
7325,Priscilla Esse Strikes The Notes for women,esse strikes the notes perfumes and colognes,"['Red Berries', 'Pineapple', 'Cyclamen', 'Black Rose', 'Grapefruit', 'Violet', 'Ylang-Ylang', 'Pink Pepper', 'Cardamom', 'Jasmine', 'Ambergris', 'Musk', 'Patchouli', 'Sandalwood', 'Vanilla']","Priscilla by Esse Strikes The Notes is a Chypre Floral fragrance for women. Priscilla was launched in 2018. Top notes are Red Berries, Pineapple, Cyclamen, Black Rose, Grapefruit, Violet and Ylang-Ylang; middle notes are Pink Pepper, Cardamom and Jasmine; base notes are Ambergris, Musk, Patchouli, Sandalwood and Vanilla.",https://www.fragrantica.com/perfume/Esse-Strikes-The-Notes/Priscilla-49320.html,https://fimgs.net/mdimg/perfume/375x500.49320.jpg,49320
49625,Farsight Vivinevo for men,vivinevo perfumes and colognes,"['Lemon', 'Juniper', 'Sage', 'Black Pepper', 'Nutmeg', 'Cardamom', 'Oakmoss', 'Sandalwood', 'Amber']","Farsight by Vivinevo is a Woody Aromatic fragrance for men. Farsight was launched in 2019. Top notes are Lemon, Juniper and Sage; middle notes are Black Pepper, Nutmeg and Cardamom; base notes are Oakmoss, Sandalwood and Amber.",https://www.fragrantica.com/perfume/Vivinevo/Farsight-59529.html,https://fimgs.net/mdimg/perfume/375x500.59529.jpg,59529
56857,Salt Lick Helio for women and men,helio perfumes and colognes,"['Licorice', 'Rose', 'Star Anise', 'Ambrette (Musk Mallow)', 'Patchouli', 'Sandalwood', 'Cumin', 'Labdanum', 'Marigold', 'Bergamot', 'Jasmine', 'Olibanum', 'Cloves', 'Clary Sage', 'Guaiac Wood', 'Black Pepper']",Salt Lick by Helio is a Woody Aromatic fragrance for women and men. Salt Lick was launched in 2019. The nose behind this fragrance is Ralf Schwieger.,https://www.fragrantica.com/perfume/Helio/Salt-Lick-54488.html,https://fimgs.net/mdimg/perfume/375x500.54488.jpg,54488
25762,Figue Sauvage Les Senteurs Gourmandes for women and men,les senteurs gourmandes perfumes and colognes,"['Fig', 'Fig Tree', 'Floral Fruity Notes', 'Woody Notes', 'Green Notes', 'Floral Notes']",Figue Sauvage by Les Senteurs Gourmandes is a fragrance for women and men. Figue Sauvage was launched during the 2000's.,https://www.fragrantica.com/perfume/Les-Senteurs-Gourmandes/Figue-Sauvage-43185.html,https://fimgs.net/mdimg/perfume/375x500.43185.jpg,43185
56386,Pimento Spice Il Profumiere for women and men,il profumiere perfumes and colognes,"['Pimento', 'Spicy Notes']",Pimento Spice by Il Profumiere is a Aromatic Spicy fragrance for women and men. Pimento Spice was launched in 2018. The nose behind this fragrance is Massimiliano Torti.,https://www.fragrantica.com/perfume/Il-Profumiere/Pimento-Spice-51843.html,https://fimgs.net/mdimg/perfume/375x500.51843.jpg,51843
34574,The One Disguise Oriflame for women,oriflame perfumes and colognes,"['Raspberry', 'Vanilla', 'Rose']",The One Disguise by Oriflame is a Chypre Fruity fragrance for women. The One Disguise was launched in 2017.,https://www.fragrantica.com/perfume/Oriflame/The-One-Disguise-47114.html,https://fimgs.net/mdimg/perfume/375x500.47114.jpg,47114
64463,Cupid No.5 Parfum Cupid Perfumes for women and men,cupid perfumes perfumes and colognes,"['Bergamot', 'Neroli', 'Pink Pepper', 'Coriander', 'Honeysuckle', 'Orange Blossom', 'Egyptian Jasmine', 'Bulgarian Rose', 'Iris Butter', 'Spun Sugar', 'Madagascar Vanilla', 'Labdanum', 'White Musk']","Cupid No.5 Parfum by Cupid Perfumes is a Amber Floral fragrance for women and men. This is a new fragrance. Cupid No.5 Parfum was launched in 2023. Top notes are Bergamot, Neroli, Pink Pepper and Coriander; middle notes are Honeysuckle, Orange Blossom, Egyptian Jasmine, Bulgarian Rose and Iris Butter; base notes are Spun Sugar, Madagascar Vanilla, Labdanum and White Musk.",https://www.fragrantica.com/perfume/Cupid-Perfumes/Cupid-No-5-Parfum-79561.html,https://fimgs.net/mdimg/perfume/375x500.79561.jpg,79561
18616,Oudh Infini Parfums Dusita for women and men,parfums dusita perfumes and colognes,"['Laotian Oud', 'Rose de Mai', 'Tunisian Orange Blossom', 'Sandalwood', 'Benzoin', 'Civet', 'Musk', 'Madagascar Vanilla']","Oudh Infini by Parfums Dusita is a Amber Woody fragrance for women and men. Oudh Infini was launched in 2016. The nose behind this fragrance is Pissara Umavijani. Top notes are Laotian Oud, Rose de Mai and Tunisian Orange Blossom; middle notes are Sandalwood and Benzoin; base notes are Civet, Musk and Madagascar Vanilla.",https://www.fragrantica.com/perfume/Parfums-Dusita/Oudh-Infini-36487.html,https://fimgs.net/mdimg/perfume/375x500.36487.jpg,36487
65899,Eau de LISS Pour Homme David LISS Parfums for men,david liss parfums perfumes and colognes,"['Grapefruit', 'Cedar']",Eau de LISS Pour Homme by David LISS Parfums is a Woody Aromatic fragrance for men.,https://www.fragrantica.com/perfume/David-LISS-Parfums/Eau-de-LISS-Pour-Homme-41591.html,https://fimgs.net/mdimg/perfume/375x500.41591.jpg,41591
74422,Marias do Brasil Sensual Yes! Cosmetics for women,yes! cosmetics perfumes and colognes,"['Bergamot', 'Quince', 'Kiwi', 'Litchi', 'Pink Pepper', 'Rose', 'Jasmine', 'Caramel', 'Orchid', 'White Chocolate', 'Orange Blossom', 'Praline', 'Amber', 'Musk', 'Iris', 'Precious Woods', 'Vanilla']","Marias do Brasil Sensual by Yes! Cosmetics is a Amber fragrance for women. Marias do Brasil Sensual was launched in 2011. Top notes are Bergamot, Quince, Kiwi, Litchi and Pink Pepper; middle notes are Rose, Jasmine, Caramel, Orchid, White Chocolate and Orange Blossom; base notes are Praline, Amber, Musk, Iris, Precious Woods and Vanilla.",https://www.fragrantica.com/perfume/Yes-Cosmetics/Marias-do-Brasil-Sensual-68818.html,https://fimgs.net/mdimg/perfume/375x500.68818.jpg,68818
67302,Mango Smoothie Jeanne Arthes for women,jeanne arthes perfumes and colognes,"['Black Currant', 'Mango', 'Piña Colada', 'Peach', 'Pineapple', 'Passionfruit', 'Vanilla', 'White Musk', 'Floral Notes']","Mango Smoothie by Jeanne Arthes is a Aromatic Fruity fragrance for women. Mango Smoothie was launched in 2021. Top notes are Black Currant, Mango and Piña Colada; middle notes are Peach, Pineapple and Passionfruit; base notes are Vanilla, White Musk and Floral Notes.",https://www.fragrantica.com/perfume/Jeanne-Arthes/Mango-Smoothie-71462.html,https://fimgs.net/mdimg/perfume/375x500.71462.jpg,71462
